2016-02-25T12:17:39.000Z,YU Han,0,你们评论也要按照基本法，按照选举法！！﻿
2016-08-16T16:07:35.000Z,knarf,1,+1s﻿
2010-08-18T01:35:27.000Z,WonderfulYier1,0,@w1122k 天哪，居然有智障到这种程度的！你做一个给我看看来！？你不配做中国人，拜托你，移民吧！﻿
2016-03-24T16:19:34.000Z,周晓林,12,我膜教经典教材，来学一个﻿
2013-11-03T07:43:26.000Z,de China Aulika,0,作大死！﻿
2016-05-27T15:53:25.000Z,Andy Lau,7,其实随着年龄的增长和在国外见得更多了，发现长者讲的话其实还是有一定道理的。以前刚看到这个视频的时候是震惊，嘲讽长者﻿
2010-12-08T04:27:47.000Z,mingchao123,0,he is a shit﻿
2010-11-01T20:16:58.000Z,Wei Raylan,0,分类分的好。﻿
2009-04-17T08:58:55.000Z,lans jack,0,江泽民的个性我喜欢﻿
2008-07-01T19:12:18.000Z,Arbor BillionPocket,0,江泽民：闷声大发财 很好的形容词﻿
2007-10-27T03:38:21.000Z,Kleinlxn,0,.......................﻿
2008-08-28T15:56:19.000Z,wei li,0,老江这也太随和了吧。对记者还是要装装样子啊，还真把他们当自己人了？﻿
2014-07-23T07:24:29.000Z,Arakmatzu,0,@2:14 Kim Il Sung pose.﻿
2008-07-31T05:13:30.000Z,ちんしんほん,0,"他做錯,我們可以罵他,評論他,四年後給他下台 你們呢?四川大地震誰蓋的豆腐渣學校?政府偉大的共產黨 結果你們人民還說他做的好;在台灣沒有人下台才奇怪 
有人敢出來抗議世威遊行嗎?在共匪面前不敢講話 你們還真有臉來講屁話喔﻿"
2015-11-07T11:35:07.000Z,Jessie Lee,0,原来出处是这里啊，哈哈哈﻿
2014-04-01T20:15:51.000Z,YU LU,1,一年啦。 都没有新留言。。。﻿
2011-02-03T13:43:09.000Z,Eason Choi-Tsai,0,哇。。。。原来江的英语还不错。。﻿
2016-07-31T07:22:55.000Z,Robin Noce,1,+1s﻿
